FrameCounter,SystemTimestamp,LedState,ComputerTimestamp,G0,G1,G2,G3,G4,G5,G6,G7,R8,R9,R10,R11,R12,R13,R14,R15
1681,984.104448,2,30762218.5055,0.0192719045660222,0.0212647869064981,0.0158023735810114,0.0113608776844071,0.00896229815455594,0.00933634992458522,0.0177737123557557,0.0168167266906763,0.0582335196522048,0.0460928489042676,0.0260043877690937,0.021875,0.0329010695187166,0.0483471593765711,0.0582236842105263,0.0468540945790081
1682,984.10944,1,30762222.8105,0.0169066227889757,0.0180542051531356,0.0141350619195046,0.0103548085901027,0.00822700403690888,0.00859351432880845,0.0158410732714138,0.0149859943977591,0.0556960340697365,0.0445069204152249,0.0251336898395722,0.0209405637254902,0.0315463458110517,0.0466503267973856,0.0564596233230134,0.0432324106113033
1683,984.114464,4,30762227.7966,0.176569998628822,0.219652406417112,0.210136093911249,0.160417833800187,0.0536314158016148,0.0236915535444947,0.0572661600525378,0.169072629051621,0.0871240351344158,0.0717416378316032,0.0449814890991362,0.0356617647058824,0.0501292335115865,0.0721782302664656,0.086203560371517,0.0738840830449827
1684,984.119456,2,30762232.7831,0.0145481969011381,0.0159577053962081,0.0118679050567595,0.00846638655462185,0.00710423875432526,0.00716628959276018,0.013390092879257,0.0125350140056022,0.041569071067341,0.0328767781622453,0.0187508569861511,0.0158011642156863,0.0234536541889483,0.0344582704876823,0.041437693498452,0.0343569780853518
1685,984.124448,1,30762237.7696,0.0241155902920609,0.0259439312915249,0.0201464138286894,0.0143767507002801,0.0114331026528258,0.0118288084464555,0.0224598930481283,0.0212835134053621,0.0801903114186851,0.0637831603229527,0.0359934183463595,0.0301317401960784,0.0456238859180036,0.067420814479638,0.0812371001031992,0.0620155709342561
1686,984.12944,4,30762242.7563,0.169203345673934,0.21182142278399,0.203705495356037,0.156148459383753,0.0504523500576701,0.0203337104072398,0.0507177033492823,0.162560024009604,0.06253881643155,0.0522347174163783,0.0341491841491842,0.0265242034313725,0.0361631016042781,0.051332327802916,0.0617840557275542,0.0549913494809689
1687,984.134464,2,30762247.7429,0.0182743726861374,0.0201324744773943,0.015141253869969,0.010765639589169,0.0086108708189158,0.00886877828054299,0.0168003565062389,0.0159763905562225,0.0547821843669595,0.0430555555555556,0.0245166598107775,0.0205729166666667,0.0310873440285205,0.0454374057315234,0.0548471362229102,0.0444117647058824
1688,984.139456,1,30762253.7365,0.0251096942273413,0.0270235780262518,0.0209268575851393,0.0151190476190476,0.0119413206459054,0.0122812971342383,0.0233206679801107,0.0221188475390156,0.0836194658859019,0.0665657439446367,0.0375702728643905,0.0314644607843137,0.0474019607843137,0.0701985922574158,0.0846652476780186,0.0647202998846597
1689,984.144448,4,30762257.7161,0.164411079116961,0.206313806514341,0.199906475748194,0.153321661998133,0.0483185553633218,0.0181429110105581,0.0461933577258655,0.158228291316527,0.0456392511755834,0.0389513648596694,0.026717400246812,0.0203201593137255,0.0265106951871658,0.0372800402212167,0.0445852683178535,0.0421597462514417
1690,984.14944,2,30762262.7027,0.0256341697518168,0.0279877653540755,0.0211364809081527,0.0150093370681606,0.0118079584775087,0.0122153092006033,0.0235270663289239,0.0224489795918367,0.0794871794871795,0.0627066512879662,0.0353215412038941,0.0298560049019608,0.0450935828877005,0.0663398692810458,0.0794698142414861,0.0631660899653979
1691,984.154464,1,30762268.6894,0.0180241327300151,0.0192027224112786,0.0149800051599587,0.0109430438842204,0.00879108996539792,0.00907051282051282,0.0165751946711699,0.0157062825130052,0.0594068849259161,0.0473808150711265,0.0263677498971617,0.0221430759803922,0.0337655971479501,0.0497046254399196,0.0600586945304438,0.046038062283737
1692,984.159456,4,30762273.676,0.168024132730015,0.21044198671204,0.203005675954592,0.155576563958917,0.0500847029988466,0.0198227752639517,0.0496646026831785,0.161839735894358,0.0587503327122704,0.0493704344482891,0.0325654737419443,0.0249770220588235,0.0339750445632799,0.0482088989441931,0.0578334623323013,0.0521856978085352
1693,984.164448,2,30762277.665,0.0266831208007679,0.0292355371900826,0.021968524251806,0.0155252100840336,0.0122512975778547,0.0126564856711916,0.0244159864902899,0.0231842737094838,0.0830494188625677,0.0654267589388697,0.037227478403949,0.0311887254901961,0.0470454545454546,0.0692244846656611,0.083155959752322,0.0658708189158016
1694,984.16944,1,30762283.1601,0.0131016042780749,0.0141225085075352,0.0111068111455108,0.00804388422035481,0.00693122837370242,0.00699095022624434,0.0121798480157613,0.0116196478591437,0.0423609262709609,0.0339677047289504,0.0191964897847251,0.0159237132352941,0.0237878787878788,0.0356837606837607,0.0432436790505676,0.0331805074971165
1695,984.174464,4,30762285.6404,0.175699300699301,0.218477556311781,0.209168601651187,0.159698879551821,0.0532637687427912,0.0231523378582202,0.0563866216342997,0.167942176870748,0.0838257474935676,0.0688677431757017,0.0435280405868641,0.0341452205882353,0.0481639928698752,0.0691930618401207,0.0828560371517028,0.0711735870818916
1696,984.179456,2,30762285.6404,0.0194947209653092,0.0214146815751094,0.016031346749226,0.0114775910364146,0.0091118800461361,0.0094947209653092,0.0178956750164181,0.0170118047218888,0.0587702954484961,0.0463187235678585,0.0260386672151378,0.0220894607843137,0.0331773618538324,0.0486488185017597,0.05874935500516,0.0473760092272203
1697,984.184448,1,30762285.6404,0.0166323872206225,0.0179002592772646,0.0141866615067079,0.0102404295051354,0.00817654267589389,0.00844457013574661,0.0156346749226006,0.0149259703881553,0.0550461361014994,0.0439494425221069,0.024694912930207,0.020703125,0.0311497326203209,0.0461664152840623,0.0559436274509804,0.042822952710496
1698,984.18944,4,30762302.7868,0.17684766214178,0.219660508831632,0.210439241486068,0.160487861811391,0.0536296136101499,0.0236274509803922,0.0574420677361854,0.16921768707483,0.0875410345133529,0.0720059592464437,0.0449334978746743,0.0356617647058824,0.0501515151515152,0.0723164906988436,0.0868356553147575,0.0739734717416378
1699,984.194464,2,30762302.7868,0.014613327848622,0.0159982174688057,0.0118453302373581,0.00854108309990663,0.00708081026528258,0.00717571644042232,0.0134158926728586,0.0124949979991997,0.0416955017301038,0.0329680891964629,0.0185451803098862,0.0158011642156863,0.0234090909090909,0.0344519859225742,0.0415666924664603,0.0343108419838524
1700,984.199456,1,30762302.7868,0.0241601535719183,0.0258365742991411,0.0199883900928793,0.0143534080298786,0.0114150807381776,0.0117684766214178,0.0223215123369922,0.0211934773909564,0.0797444769763109,0.0635236447520185,0.0359385712326889,0.0301393995098039,0.0454590017825312,0.0671254399195576,0.0809726522187822,0.0617877739331027
1701,984.204448,4,30762318.4134,0.169744960921432,0.211940933398153,0.204356940144479,0.156216153127918,0.0505406574394464,0.0204053544494721,0.0508701566751102,0.16280512204882,0.0631554431727442,0.0527441368704345,0.0342794460441519,0.0266544117647059,0.0365151515151515,0.0521556058320764,0.062296826625387,0.0555940023068051
1702,984.20944,2,30762322.7611,0.0181509666803784,0.0199359909252957,0.0150412796697626,0.0108029878618114,0.00847750865051903,0.00890082956259427,0.0165634674922601,0.0158663465386154,0.0541611214621595,0.0427527873894656,0.0241875771287536,0.0203584558823529,0.030632798573975,0.0449283559577677,0.0542150412796698,0.0439273356401384
1703,984.214464,1,30762327.7477,0.0253153709036062,0.0271086533787069,0.0209010577915377,0.015016339869281,0.0119935841983852,0.0123303167420814,0.0233347405948025,0.022078831532613,0.0838368379025819,0.0664936562860438,0.0373371726312903,0.0313955269607843,0.0476871657754011,0.0703682755153343,0.0848361713106295,0.0645818915801615
1704,984.219456,4,30762332.7344,0.164291101055807,0.206259115216334,0.200058049535604,0.153412698412698,0.04833657727797,0.0181108597285068,0.0462965569002721,0.158693477390956,0.0458987667465176,0.0391003460207612,0.0268682298094063,0.0204963235294118,0.0266622103386809,0.0375,0.04484326625387,0.042217416378316
1705,984.224448,2,30762337.7217,0.0255004799122446,0.0279432020742181,0.0210107069143447,0.0149603174603175,0.0116547722029988,0.0121474358974359,0.0234051036682616,0.0222388955582233,0.0791655576257652,0.0623462129950019,0.0350335938571233,0.0293351715686275,0.044656862745098,0.0659439416792358,0.0792795407636739,0.0628575547866205
1706,984.22944,1,30762342.7086,0.0181715343480049,0.0193161562145519,0.0152315531475748,0.0109477124183007,0.00886678200692042,0.00912707390648567,0.0167980110704569,0.0158513405362145,0.0596841451512732,0.0476066897347174,0.0267722473604827,0.0224264705882353,0.0339304812834225,0.0502136752136752,0.0604940660474716,0.046340830449827
1707,984.234464,4,30762347.6951,0.168154394624983,0.210379192999514,0.202857327141383,0.155569561157796,0.0498684400230681,0.019762443438914,0.0495801669950277,0.161484593837535,0.0582512643066276,0.0487216455209535,0.0322843822843823,0.0249463848039216,0.0337210338680927,0.0478004022121669,0.0572594169246646,0.0515974625144175
1708,984.239456,2,30762353.0415,0.0267105443576032,0.0293550478042457,0.0220588235294118,0.0157212885154062,0.0123179786620531,0.0126677978883861,0.0245191856646965,0.0233243297318928,0.0833000621062905,0.0658256439830834,0.0369258192787605,0.0311121323529412,0.0473217468805704,0.0694004524886878,0.083671955624355,0.0659890426758939
1709,984.244448,1,30762353.0415,0.0131667352255588,0.0139523578026252,0.0111035861713106,0.00802287581699346,0.00694023933102653,0.0069815233785822,0.012128248428558,0.0116896758703481,0.0424185963978352,0.0338523644752018,0.0192719045660222,0.016030943627451,0.0240686274509804,0.0356963298139769,0.0432791537667699,0.0332641291810842
1710,984.24944,4,30762353.0415,0.175185109008638,0.218422865013774,0.20906540247678,0.159729225023343,0.0530330882352941,0.0231410256410256,0.0562623135378553,0.168222288915566,0.0833555141513619,0.0686562860438293,0.0432126696832579,0.0341605392156863,0.0479901960784314,0.0689919557566616,0.0825528895768834,0.0708073817762399
1711,984.254464,2,30762368.5484,0.0196592623063211,0.0216050883163183,0.0161958204334365,0.0115756302521008,0.00911368223760092,0.00958710407239819,0.0180997279294493,0.0170918367346939,0.0594734273800018,0.0468569780853518,0.0266145619086796,0.0221124387254902,0.0338458110516934,0.0493024132730015,0.0593717750257998,0.0477854671280277
1712,984.259456,1,30762372.8478,0.0165158371040724,0.0176308539944904,0.0138641640866873,0.0101517273576097,0.00813869665513264,0.00842006033182504,0.0155408574913219,0.0147609043617447,0.0545603761866738,0.0435697808535179,0.0247086247086247,0.0206188725490196,0.0308778966131907,0.0458584715937657,0.0554889060887513,0.0424452133794694
1713,984.264448,4,30762377.8271,0.176713972302208,0.219790147463944,0.210345717234262,0.160553221288515,0.0537882064590542,0.0238235294117647,0.0574514494793133,0.169322729091637,0.0878404755567385,0.0719290657439446,0.0451665981077746,0.035906862745098,0.0503832442067736,0.072542735042735,0.0872645768833849,0.0741320645905421
1714,984.26944,2,30762383.3345,0.0147161661867544,0.0160529087668125,0.0118937048503612,0.00852007469654528,0.00716190888119954,0.00716817496229261,0.0133783657003471,0.0126300520208083,0.0418906929287552,0.0328767781622453,0.0187988482106129,0.0159007352941176,0.0237477718360071,0.0345713926596279,0.0416473168214654,0.0344694348327566
1715,984.274464,1,30762388.3211,0.0239167695050048,0.0256421163506725,0.0199045407636739,0.014484126984127,0.0114276960784314,0.0117477375565611,0.0224059480251431,0.0209183673469388,0.0793829296424452,0.0631535947712418,0.0357260386672151,0.0297104779411765,0.0452361853832442,0.0667483660130719,0.0806662796697626,0.0614475201845444
1716,984.279456,4,30762393.3048,0.169823803647333,0.212028034354238,0.20421826625387,0.156519607843137,0.050614547289504,0.0205882352941176,0.0510437189229759,0.163160264105642,0.0637387986868956,0.0531766628219915,0.0346085287261758,0.0268995098039216,0.0366800356506239,0.0522561588738059,0.0630675954592363,0.0558304498269896
1717,984.284448,2,30762398.2918,0.0179315782256959,0.0198205315183925,0.0148768059855521,0.0107586367880486,0.00841443194925029,0.00877073906485671,0.0164555774462895,0.0157412965186074,0.0536398722384882,0.042459630911188,0.0237830796654326,0.0201593137254902,0.0304322638146168,0.044614127702363,0.0537248452012384,0.0435668973471742
1718,984.289472,1,30762402.8395,0.0255279034690799,0.0271653702803435,0.0210526315789474,0.0151844070961718,0.012056660899654,0.012473604826546,0.0234684304343747,0.0220638255302121,0.0842383107088989,0.0669117647058824,0.0377279583161936,0.0315640318627451,0.0478297682709447,0.0707327802916038,0.0854553663570691,0.0647433679354095
1719,984.294464,4,30762402.8395,0.164489921842863,0.206417112299465,0.199771026831785,0.153235294117647,0.0483221597462514,0.0182428355957768,0.0462824842855803,0.158868547418968,0.0459941442640405,0.0389465590157632,0.0269025092554504,0.0203967524509804,0.0268404634581105,0.0375942684766214,0.0451335139318885,0.0422923875432526
1720,984.299456,2,30762402.8395,0.0252742355683532,0.0279411764705882,0.0209623323013416,0.0149486461251167,0.0116439590542099,0.0120437405731523,0.0233065953654189,0.0221938775510204,0.0787596486558424,0.0620626682045367,0.0349307555189908,0.029702818627451,0.0447994652406417,0.0656988436400201,0.0788828689370485,0.0623702422145329
1721,984.304448,1,30762418.4625,0.0184457699163581,0.0195450494247286,0.0152702528379773,0.0110947712418301,0.00889021049596309,0.0092288838612368,0.0169059011164274,0.0159813925570228,0.0604582557004702,0.0480584390618993,0.0273001508295626,0.0225949754901961,0.0343894830659537,0.0509112619406737,0.0614131836945304,0.0468281430219146
1722,984.309472,4,30762422.9417,0.167725901549431,0.210150299789337,0.20265415376677,0.155499533146592,0.0498684400230681,0.0197002262443439,0.0494230227976358,0.161349539815926,0.0577322331647591,0.0482602845059592,0.0318730289318525,0.0246553308823529,0.0335294117647059,0.047404474610357,0.0567917956656347,0.0511505190311419
1723,984.314464,2,30762427.8975,0.0267379679144385,0.0294056878949927,0.0220297987616099,0.0156792717086835,0.0123720444059977,0.0126640271493213,0.0245825124308096,0.023374349739896,0.0837303699760447,0.0659986543637063,0.03710407239819,0.0313342524509804,0.047517825311943,0.0698655103066868,0.0839815531475748,0.066138985005767
1724,984.319456,1,30762432.8798,0.0132832853421089,0.0140556635877492,0.0111035861713106,0.00808356676003735,0.0069888985005767,0.00697963800904977,0.0122197204240548,0.0116146458583433,0.0425849525330494,0.034083044982699,0.0192376251199781,0.0161764705882353,0.0240597147950089,0.0357403217697335,0.0435436016511868,0.0332727797001153
1725,984.324448,4,30762437.8706,0.175226244343891,0.218171690163669,0.209033152734778,0.159621848739496,0.0531322087658593,0.0231127450980392,0.0561450417487569,0.167732092837135,0.0831980303433591,0.0682814302191465,0.0432469491293021,0.0340839460784314,0.0479634581105169,0.0688222724987431,0.0825722394220846,0.070383506343714
1726,984.329472,2,30762442.8572,0.0198306595365419,0.021728650137741,0.016218395252838,0.0116596638655462,0.00930111014994233,0.00969457013574661,0.0183319260718642,0.0171168467386955,0.0599303522313903,0.0472846981930027,0.0267859591389003,0.0224264705882353,0.0340151515151515,0.04986802413273,0.0599909700722394,0.0480882352941177
1727,984.334464,1,30762447.8397,0.0164164267105444,0.0174647544968401,0.0137641898864809,0.00999766573295985,0.00808643310265283,0.00836538461538462,0.0154845670325546,0.0145658263305322,0.0540812705172567,0.0430795847750865,0.0243589743589744,0.0202512254901961,0.0307040998217469,0.0455568124685772,0.0548955108359133,0.0419175317185698
1728,984.339456,4,30762453.8252,0.176857945975593,0.219913709285367,0.210287667698658,0.160672268907563,0.0539035467128028,0.0238273001508296,0.0575124308096444,0.169092637054822,0.0882286398722385,0.072241445597847,0.0454065542300836,0.0360217524509804,0.0508467023172906,0.0730329311211664,0.0876676986584107,0.0741493656286044
1729,984.344448,2,30762457.8129,0.014613327848622,0.0160367039377735,0.0120872033023736,0.00857609710550887,0.00716190888119954,0.00726998491704374,0.013462801388498,0.0125,0.0418862567651495,0.0331555171088043,0.0188399835458659,0.0159313725490196,0.0238279857397504,0.034841628959276,0.0418762899896801,0.0344809688581315
1730,984.349472,1,30762462.8011,0.0237933634992459,0.0255570409982175,0.0197948916408669,0.0142717086834734,0.0113682237600923,0.0117307692307692,0.0222159677268036,0.0208733493397359,0.0790701801082424,0.0628123798539024,0.0353558206499383,0.0297717524509804,0.0451069518716578,0.0664467068878834,0.0803244324045408,0.0609140715109573
1731,984.354464,4,30762467.7874,0.16989921842863,0.212358207745908,0.204473039215686,0.156493930905696,0.0506199538638985,0.0205938914027149,0.0512243174781874,0.163140256102441,0.0644330582911898,0.0536908881199539,0.0350747291923763,0.0271905637254902,0.0373083778966132,0.0531297134238311,0.0636609907120743,0.0562485582468281
1732,984.359456,2,30762472.7739,0.0178870149458385,0.0195734078755469,0.0148316563467492,0.0105042016806723,0.00834414648212226,0.00869343891402715,0.016345341964537,0.0155812324929972,0.0530653890515482,0.0417723952326028,0.0235568353215412,0.0199142156862745,0.0301114081996435,0.0443313222724987,0.0531636996904025,0.0430074971164937
1733,984.364448,1,30762477.7609,0.0255107637460579,0.0272625992545779,0.0211235810113519,0.0152100840336134,0.0120368367935409,0.0123755656108597,0.0235036119711042,0.022218887555022,0.0844800816254103,0.0673058439061899,0.0377211024269848,0.0315946691176471,0.0480926916221034,0.070946455505279,0.0857230392156863,0.0650461361014994
1734,984.369472,4,30762483.2608,0.164592760180995,0.206441419543024,0.199858101135191,0.153426704014939,0.0483131487889273,0.0182371794871795,0.0463411201801295,0.158568427370948,0.0461338834176204,0.039119569396386,0.026717400246812,0.0204350490196078,0.0268627450980392,0.0375879839115133,0.0451980134158927,0.0423615916955017
1735,984.374464,2,30762485.7214,0.0252091046208693,0.0276150542861773,0.0208526831785346,0.0148109243697479,0.0116277393310265,0.0120965309200603,0.0232315414203959,0.0219137655062025,0.0781940377961139,0.0618223760092272,0.0348484848484849,0.0292585784313725,0.0445499108734403,0.0651772247360483,0.0785635964912281,0.0620790080738178
1736,984.379456,1,30762485.7214,0.0185177567530509,0.0197516609949765,0.0153025025799794,0.0112394957983193,0.00905781430219146,0.00934577677224736,0.01715920818088,0.016031412565026,0.0607155531896016,0.0485294117647059,0.0271973124914301,0.0228017769607843,0.0346167557932264,0.0511249371543489,0.0618711300309598,0.0470011534025375
1737,984.384448,4,30762485.7214,0.167756753050871,0.210014584346135,0.202821852425181,0.155270774976657,0.0497314734717416,0.0196398944193062,0.0491767520405291,0.161219487795118,0.0571333510779878,0.0478950403690888,0.031811325928973,0.0245863970588235,0.0330614973262032,0.0469708396178984,0.0563693240454076,0.0507583621683968
1738,984.389472,2,30762502.9858,0.0270327711504182,0.0295069680764868,0.0221813725490196,0.0158309990662932,0.0124008794694348,0.0127262443438914,0.0246833661694343,0.0234193677470988,0.0841118800461361,0.066219723183391,0.0373645961881256,0.0316329656862745,0.0476247771836007,0.0699220713926596,0.0843846749226006,0.0662370242214533
1739,984.394464,1,30762502.9858,0.0132318661730426,0.0141447901474639,0.0109939370485036,0.0080859010270775,0.00700692041522491,0.00691365007541478,0.012205647809363,0.0116646658663465,0.0427202555230237,0.0342176086120723,0.0192581927876046,0.016375612745098,0.0242647058823529,0.0360294117647059,0.0437919246646027,0.0332698961937716
1740,984.399456,4,30762502.9858,0.175215960510078,0.218175741370929,0.208936403508772,0.159612511671335,0.0530601211072664,0.0230844645550528,0.0560934421615536,0.167677070828331,0.0826124567474048,0.0680363321799308,0.0430207047854107,0.0339920343137255,0.0475935828877005,0.0683446455505279,0.082062693498452,0.0700144175317186
1741,984.404448,2,30762518.4912,0.0198889345948169,0.0220790795657106,0.016515092879257,0.0117530345471522,0.00942005478662053,0.00972850678733032,0.0185172154986396,0.0173169267707083,0.0607088989441931,0.0479334871203383,0.0270876182640888,0.0227328431372549,0.0345008912655972,0.0506975867269985,0.0608552631578947,0.0487283737024221
1742,984.409472,1,30762522.8199,0.0162313177019059,0.0173330902608977,0.0135513415892673,0.00994631185807656,0.00794766435986159,0.00823340874811463,0.0153297682709447,0.0143807523009204,0.0533337769496939,0.0427191464821223,0.0240778829014123,0.019906556372549,0.0301916221033868,0.0447335344394168,0.0545181888544892,0.0413869665513264
1743,984.414464,4,30762527.8078,0.177091046208693,0.220164884135472,0.21046181630547,0.160859010270775,0.0537846020761246,0.02375,0.0576625386996904,0.169602841136455,0.0886145861059356,0.0725105728565936,0.0454545454545455,0.0360294117647059,0.0507352941176471,0.0734477124183007,0.0877708978328173,0.074555940023068
1744,984.419456,2,30762532.7931,0.0147710133004251,0.0160427807486631,0.0119969040247678,0.0084873949579832,0.00710964532871972,0.00725678733031674,0.0135026737967914,0.0127300920368147,0.0421701712359152,0.0332035755478662,0.0189222542163719,0.0160079656862745,0.0239928698752228,0.0348541980894922,0.0421729876160991,0.0346712802768166
1745,984.424448,1,30762537.7843,0.0237042369395311,0.0253848646896775,0.0195949432404541,0.0142600373482726,0.0112871251441753,0.0116666666666667,0.0220799324514495,0.0207983193277311,0.078611037175051,0.0625240292195309,0.0353558206499383,0.0295036764705882,0.0448752228163993,0.066025641025641,0.0798664860681115,0.0605449826989619
1746,984.429472,4,30762542.7663,0.170104895104895,0.212427078269324,0.204695562435501,0.15672268907563,0.0507803489042676,0.0207164404223228,0.0512876442443006,0.163360344137655,0.0650208499689468,0.0539311803152634,0.0352255587549705,0.0274509803921569,0.0375445632798574,0.0537016088486677,0.0643221104231166,0.0568656286043829
1747,984.434464,2,30762547.753,0.0176093514328808,0.0193890779452277,0.0146026831785346,0.0103734827264239,0.00813689446366782,0.00856711915535445,0.0161201801294681,0.0154811924769908,0.0525641025641026,0.0414840445982314,0.0234060057589469,0.0197916666666667,0.0295454545454545,0.0436651583710407,0.052438080495356,0.042459630911188
1748,984.439456,1,30762552.969,0.0255107637460579,0.0274043915086696,0.0211493808049536,0.0152941176470588,0.0121287485582468,0.0124019607843137,0.0235341026362698,0.0221638655462185,0.0845998580427646,0.0671472510572857,0.0378582202111614,0.0317631740196078,0.0482486631016043,0.07114127702363,0.0859229876160991,0.06520184544406
1749,984.444448,4,30762552.969,0.164661319073084,0.206633851887863,0.200093524251806,0.153256302521008,0.0483726211072664,0.0182786576168929,0.0463434656159114,0.158463385354142,0.046264750243989,0.0393406382160707,0.0270670505964624,0.0206341911764706,0.0268270944741533,0.0378016591251885,0.0453205624355005,0.0425374855824683
1750,984.449472,2,30762552.969,0.0250068558892088,0.0276150542861773,0.0207236842105263,0.0147222222222222,0.0114997837370242,0.0120230015082956,0.0230462519936204,0.0219287715086034,0.0778480170348682,0.0614234909650135,0.0346839435074729,0.0292126225490196,0.0442780748663102,0.0649949723479135,0.0782023993808049,0.0619146482122261
1751,984.454464,1,30762568.5895,0.0186960098724805,0.0199846054124129,0.0155959752321981,0.0113095238095238,0.009102869088812,0.00945135746606335,0.0172647527910686,0.0163815526210484,0.0614142489575016,0.0489763552479816,0.0277046482928836,0.0230698529411765,0.035017825311943,0.0518225238813474,0.0623742260061919,0.0476239907727797
1752,984.459456,4,30762572.8004,0.167513368983957,0.209789742343218,0.202444530443756,0.155182072829132,0.0497891435986159,0.0195984162895928,0.0490149169715733,0.161109443777511,0.0565145062549907,0.0472846981930027,0.0314685314685315,0.0242723651960784,0.0327361853832442,0.0463298139768728,0.0554727812177503,0.0503200692041522
1753,984.464448,2,30762577.7867,0.026840806252571,0.0297237076648841,0.0221362229102167,0.0157913165266106,0.0124044838523645,0.0128355957767722,0.0247818744722769,0.0233943577430972,0.0840941353917132,0.0663014225297962,0.0375634169751817,0.0315410539215686,0.047945632798574,0.0704751131221719,0.0845136738906089,0.0665715109573241
1754,984.469472,1,30762583.2945,0.0132421500068559,0.0142136606708799,0.0111680856553148,0.00811624649859944,0.00702854671280277,0.00699849170437406,0.0122549019607843,0.0116596638655462,0.0428999201490551,0.0344146482122261,0.0193541752365282,0.0162454044117647,0.0243805704099822,0.0361111111111111,0.0437274251805986,0.0334054209919262
1755,984.474464,4,30762588.2813,0.174811463046757,0.218023821098687,0.209029927760578,0.159558823529412,0.0531123846597462,0.022882730015083,0.0559104981705601,0.167436974789916,0.0821156064235649,0.0673683198769704,0.042684766214178,0.0336856617647059,0.0472192513368984,0.0679110105580694,0.0811371259029928,0.0697520184544406
1756,984.479456,2,30762593.2679,0.0200946112710819,0.0222127694052828,0.0166795665634675,0.0118837535014006,0.00941464821222607,0.00972662141779789,0.0186555962097758,0.0173469387755102,0.0611525153047644,0.0483131487889273,0.0273412861648156,0.0230009191176471,0.0347905525846702,0.0509426847662142,0.0611971104231166,0.0492993079584775
1757,984.484448,1,30762598.2543,0.0159947895242013,0.0171183762761303,0.0133965428276574,0.00979458450046685,0.00790981833910035,0.00815233785822021,0.0151866966882447,0.0141756702681072,0.052821400053234,0.0422385620915033,0.023645961881256,0.0198606004901961,0.0299554367201426,0.0443250377073906,0.053608746130031,0.0410207612456747
1758,984.489472,4,30762602.6586,0.176953928424517,0.220087911197537,0.210377966976264,0.160532212885154,0.053851283160323,0.0238178733031674,0.0575992119335773,0.16921768707483,0.0882197675450271,0.072520184544406,0.0452968600027423,0.0359298406862745,0.0507085561497326,0.0727187028657617,0.087483875128999,0.0744665513264129
1759,984.494464,2,30762602.6586,0.0147161661867544,0.01609544644304,0.0120517285861713,0.00862278244631186,0.00714388696655133,0.00721153846153846,0.0134698376958439,0.0126700680272109,0.0421324638452666,0.0331314878892734,0.0189771013300425,0.0159696691176471,0.023819073083779,0.0347473604826546,0.0420052889576883,0.0347289504036909
1760,984.499456,1,30762602.6586,0.02356369121075,0.0252957381299627,0.0195143188854489,0.0140756302521008,0.0111988177623991,0.0116421568627451,0.021892297588892,0.0205482192877151,0.0780676071333511,0.0621395617070358,0.0350678733031674,0.029296875,0.0445231729055258,0.0657805429864253,0.0792859907120743,0.0602941176470588
1761,984.504448,4,30762618.2823,0.170228301110654,0.212820045373521,0.204666537667699,0.156657329598506,0.0508181949250288,0.0207635746606335,0.0516676048409795,0.163630452180872,0.0656685298553811,0.0546039984621299,0.0354792266556972,0.0275505514705882,0.0377406417112299,0.0540158371040724,0.064812306501548,0.057338523644752
1762,984.509472,2,30762622.7983,0.0174550939256822,0.0192675417274348,0.0144962590299278,0.0103384687208217,0.00817654267589389,0.00844645550527903,0.015977108546768,0.0153711484593838,0.0518764972052169,0.0408737024221453,0.0230563554092966,0.0196078431372549,0.0291622103386809,0.043086978381096,0.0517672858617131,0.0420559400230681
1763,984.514464,1,30762627.784,0.0254936240230358,0.0274894668611246,0.0212558049535604,0.0152287581699346,0.0121359573241061,0.0124905731523379,0.023667792475842,0.0222939175670268,0.084903735249756,0.0677335640138408,0.0378856437679967,0.0317708333333333,0.0484224598930481,0.0713486676721971,0.0859197626418989,0.0654873125720877
1764,984.519456,4,30762632.7708,0.164531057178116,0.206467752390212,0.199948400412797,0.153389355742297,0.0483329728950404,0.0183352187028658,0.0464771554554836,0.158523409363746,0.0465331381421347,0.0395809304113802,0.0271150418209242,0.0207950367647059,0.026969696969697,0.0380279034690799,0.0456172600619195,0.042762399077278
1765,984.524448,2,30762637.7568,0.0249520087755382,0.0274286987522282,0.0205011609907121,0.0146895424836601,0.0115214100346021,0.0118834841628959,0.0230673609156581,0.0217286914765906,0.0773445124656197,0.0611928104575163,0.0343891402714932,0.0289981617647059,0.0439572192513369,0.0646430367018602,0.0775767543859649,0.0617531718569781
1766,984.529472,1,30762642.7434,0.0188228438228438,0.0201952681899206,0.0156959494324045,0.0114098972922502,0.00925245098039216,0.00945889894419306,0.017527441598649,0.0164265706282513,0.0622327211427557,0.049721261053441,0.0280542986425339,0.0232230392156863,0.0354946524064171,0.0523755656108597,0.0631643446852425,0.0483275663206459
1767,984.534464,4,30762647.73,0.16729055258467,0.209526413871334,0.202283281733746,0.15500233426704,0.0496359573241061,0.0194834087481146,0.0488038277511962,0.160994397759104,0.0557980658326679,0.0468089196462899,0.0313382695735637,0.0241421568627451,0.0324465240641711,0.0457642031171443,0.0547761867905057,0.0500057670126874
1768,984.539456,2,30762652.7667,0.0270773344302756,0.0295414033381948,0.0221684726522188,0.0159126984126984,0.0123810553633218,0.0128393665158371,0.0247560746786753,0.0235644257703081,0.0843492147990418,0.0666618608227605,0.0375359934183464,0.0315487132352941,0.0477540106951872,0.0701797385620915,0.0844330495356037,0.066663783160323
