FrameCounter,Timestamp,LedState,Stimulation,Output0,Output1,Input0,Input1,Region0G,Region1R
559,390.21072,2,0,0,0,0,0,0.00471797826319067,0.0114767731793305
560,390.227392,1,0,0,0,0,0,0.00517587439171115,0.0131125300833584
561,390.244064,2,0,0,0,0,0,0.00470006370417187,0.0114872434594404
562,390.260736,1,0,0,0,0,0,0.00517902735409846,0.0131630865787462
563,390.277376,2,0,0,0,0,0,0.00471926811144002,0.0114912819960542
564,390.294048,1,0,0,0,0,0,0.00518146373412501,0.0131355646996002
565,390.31072,2,0,0,0,0,0,0.00471611514905271,0.0115216458083729
566,390.327392,1,0,0,0,0,0,0.00517931398704276,0.013127936352663
567,390.344064,2,0,0,0,0,0,0.00471482530080336,0.0114977137395503
568,390.360704,1,0,0,0,0,0,0.00517960061998706,0.0131778945463302
569,390.377376,2,0,0,0,0,0,0.00473531955632087,0.0115533557995629
570,390.394048,1,0,0,0,0,0,0.0051592496809417,0.0131583001649817
571,390.41072,2,0,0,0,0,0,0.00471582851610841,0.0115149149140166
572,390.427392,1,0,0,0,0,0,0.0051748711764061,0.0131493256391732
573,390.444032,2,0,0,0,0,0,0.00472313765618808,0.0115253851941265
574,390.460704,1,0,0,0,0,0,0.00515967963035815,0.0131608429472941
575,390.477376,2,0,0,0,0,0,0.00471396540197046,0.011525983495847
576,390.494048,1,0,0,0,0,0,0.00517759418937695,0.0131331714927179
577,390.51072,2,0,0,0,0,0,0.0047288703150741,0.0115202996295017
578,390.52736,1,0,0,0,0,0,0.00519221246953629,0.0131578514386913
579,390.544032,2,0,0,0,0,0,0.00471167233841605,0.0115093806231013
580,390.560704,1,0,0,0,0,0,0.0051783107717377,0.013141697292236
581,390.577376,2,0,0,0,0,0,0.00472328097266023,0.0115155132157371
582,390.594048,1,0,0,0,0,0,0.00515351702205569,0.0131372100293317
583,390.61072,2,0,0,0,0,0,0.0047126755537211,0.0115083335950903
584,390.62736,1,0,0,0,0,0,0.00518905950714898,0.0131499239408938
585,390.644032,2,0,0,0,0,0,0.00470823274308444,0.0115087823213808
586,390.660704,1,0,0,0,0,0,0.00516397912452267,0.0131491760637431
587,390.677376,2,0,0,0,0,0,0.0047129621866654,0.0114817091685251
588,390.694048,1,0,0,0,0,0,0.00516354917510622,0.0131156711673914
589,390.71072,2,0,0,0,0,0,0.00471568519963626,0.0115238894398251
590,390.72736,1,0,0,0,0,0,0.00516211601038471,0.0130779781589957
591,390.744032,2,0,0,0,0,0,0.00469992038769972,0.0114497000264749
592,390.760704,1,0,0,0,0,0,0.0051774508729048,0.0131218037600272
593,390.777376,2,0,0,0,0,0,0.00469576421000736,0.0114389305955047
594,390.794016,1,0,0,0,0,0,0.00517429791051749,0.0130615248616801
595,390.810688,2,0,0,0,0,0,0.00468687858873403,0.0114066223025941
596,390.82736,1,0,0,0,0,0,0.00514893089494688,0.0130808200921684
597,390.844032,2,0,0,0,0,0,0.00468229246162522,0.0114283107399646
598,390.860704,1,0,0,0,0,0,0.005156669984443,0.0130350500105451
599,390.877376,2,0,0,0,0,0,0.00466323137082922,0.0113461938288169
600,390.894048,1,0,0,0,0,0,0.00497795434367147,0.0115626294762317
601,390.910688,2,0,0,0,0,0,0.00423098889082366,0.00872563229273707
602,390.92736,1,0,0,0,0,0,0.00457423184162383,0.0100406994745415
603,390.944032,2,0,0,0,0,0,0.00414127277925752,0.0087232390858548
604,390.960704,1,0,0,0,0,0,0.00452837057053571,0.0101093545969765
605,390.977344,2,0,0,0,0,0,0.00408566598806317,0.00817579301153675
606,390.994016,1,0,0,0,0,0,0.00444338390255053,0.00973706135135418
607,391.010688,2,0,0,0,0,0,0.00406875464434943,0.00777537958504784
608,391.02736,1,0,0,0,0,0,0.00440081891032187,0.00944419265913704
609,391.044032,2,0,0,0,0,0,0.0040601556560204,0.00766484334217324
610,391.060672,1,0,0,0,0,0,0.0044119975951496,0.00943132917214487
611,391.077344,2,0,0,0,0,0,0.00406961454318233,0.00767740767830513
612,391.094016,1,0,0,0,0,0,0.00439651941615736,0.00936057999368792
613,391.110688,2,0,0,0,0,0,0.00405141335121923,0.00753381526536925
614,391.12736,1,0,0,0,0,0,0.00434291905557311,0.00913531939589475
615,391.144032,2,0,0,0,0,0,0.00402891266509162,0.00730227249951014
616,391.160672,1,0,0,0,0,0,0.00430923968461777,0.00892217440794305
617,391.177344,2,0,0,0,0,0,0.00402747950037011,0.00716645800894162
618,391.194016,1,0,0,0,0,0,0.00430923968461777,0.00886817767766196
619,391.210688,2,0,0,0,0,0,0.00403192231100678,0.00719024050233412
620,391.22736,1,0,0,0,0,0,0.0043397660931858,0.00898813717263547
621,391.244032,2,0,0,0,0,0,0.00402547306976001,0.00727923788326834
622,391.260672,1,0,0,0,0,0,0.00433274358605043,0.00899845787731524
623,391.277344,2,0,0,0,0,0,0.00403349879220043,0.00725994265278008
624,391.294016,1,0,0,0,0,0,0.00434836508151483,0.0089832011834408
625,391.310688,2,0,0,0,0,0,0.00404940692060912,0.00733114055752746
626,391.327328,1,0,0,0,0,0,0.00437043581822599,0.00916837556595603
627,391.344,2,0,0,0,0,0,0.00405112671827493,0.00751302428057958
628,391.360672,1,0,0,0,0,0,0.00442518271058743,0.00935594315535353
629,391.377344,2,0,0,0,0,0,0.00406588831490642,0.0076823436674998
630,391.394016,1,0,0,0,0,0,0.00438863701018908,0.00946274001247459
631,391.410688,2,0,0,0,0,0,0.00406058560543685,0.00780933320768997
632,391.427328,1,0,0,0,0,0,0.00442374954586593,0.00955263484598966
633,391.444,2,0,0,0,0,0,0.00407147765732028,0.00791403600878905
634,391.460672,1,0,0,0,0,0,0.00441357407634325,0.00966077788198199
635,391.477344,2,0,0,0,0,0,0.00408093654448221,0.00802262777107181
636,391.494016,1,0,0,0,0,0,0.00442847898944689,0.00978956232733386
637,391.510688,2,0,0,0,0,0,0.00407850016445565,0.00813271528765599
638,391.527328,1,0,0,0,0,0,0.00441572382342551,0.00986928603159931
639,391.544,2,0,0,0,0,0,0.00408451945628597,0.00820959705874874
640,391.560672,1,0,0,0,0,0,0.00446688780398319,0.00993315474026974
641,391.577344,2,0,0,0,0,0,0.00411103300363379,0.00826434166618055
642,391.594016,1,0,0,0,0,0,0.00451360897390422,0.00988170079230105
643,391.610656,2,0,0,0,0,0,0.00413654333567656,0.00833494126920736
644,391.627328,1,0,0,0,0,0,0.00455459748493923,0.0099383898803247
645,391.644,2,0,0,0,0,0,0.00421293101533271,0.00857830049404765
646,391.660672,1,0,0,0,0,0,0.00473947573401323,0.0103853212655876
647,391.677344,2,0,0,0,0,0,0.00442948220475194,0.00945182100607426
648,391.693984,1,0,0,0,0,0,0.0050656640246275,0.0123963629238407
649,391.710656,2,0,0,0,0,0,0.00465706876252676,0.0113236079388655
650,391.727328,1,0,0,0,0,0,0.00512958317120657,0.0130203916183912
651,391.744,2,0,0,0,0,0,0.00466337468730137,0.0113729678308122
652,391.760672,1,0,0,0,0,0,0.00514735441375322,0.0130600291073787
653,391.777344,2,0,0,0,0,0,0.00467799296746071,0.0113732669816725
654,391.793984,1,0,0,0,0,0,0.00514162175486721,0.0130488109501181
655,391.810656,2,0,0,0,0,0,0.0046742667391848,0.0113765576411356
656,391.827328,1,0,0,0,0,0,0.00515093732555698,0.0130411826031809
657,391.844,2,0,0,0,0,0,0.0046918946652593,0.0113933100893115
658,391.860672,1,0,0,0,0,0,0.00514104848897861,0.0130323576528025
659,391.877312,2,0,0,0,0,0,0.00467469668860125,0.0113838868372126
660,391.893984,1,0,0,0,0,0,0.00514391481842161,0.0130651146720035
661,391.910656,2,0,0,0,0,0,0.00468716522167834,0.0113942075418923
662,391.927328,1,0,0,0,0,0,0.00514706778080892,0.013041332178611
663,391.944,2,0,0,0,0,0,0.00468329567693028,0.0113714720765108
664,391.96064,1,0,0,0,0,0,0.00514979079377978,0.0130745379241024
665,391.977312,2,0,0,0,0,0,0.00468229246162522,0.0113629462769928
666,391.993984,1,0,0,0,0,0,0.00513861210895205,0.0130211394955419
667,392.010656,2,0,0,0,0,0,0.00469146471584285,0.0113919639104402
668,392.027328,1,0,0,0,0,0,0.00513459924773184,0.0130133615731745
669,392.044,2,0,0,0,0,0,0.00470751616072369,0.0114130540460902
670,392.06064,1,0,0,0,0,0,0.00512571362645851,0.0130129128468841
671,392.077312,2,0,0,0,0,0,0.00466738754852158,0.0113580102877981
672,392.093984,1,0,0,0,0,0,0.00512485372762561,0.0129907756832232
673,392.110656,2,0,0,0,0,0,0.00463929751998011,0.0112865132321904
674,392.127328,1,0,0,0,0,0,0.00499070950969285,0.0117437653221331
675,392.143968,2,0,0,0,0,0,0.00422224658602249,0.00847030703348545
676,392.16064,1,0,0,0,0,0,0.00448422909711339,0.00950387325576351
677,392.177312,2,0,0,0,0,0,0.00404840370530407,0.0072985331137566
678,392.193984,1,0,0,0,0,0,0.00436112024753621,0.00915371717380216
679,392.210656,2,0,0,0,0,0,0.00401787729673604,0.00699998055519408
680,392.227296,1,0,0,0,0,0,0.00431253596347723,0.00882285632232907
681,392.243968,2,0,0,0,0,0,0.00401587086612593,0.00686820460123938
682,392.26064,1,0,0,0,0,0,0.00426624474297266,0.00845370416073974
683,392.277312,2,0,0,0,0,0,0.00401243127079432,0.0068722431378532
684,392.293984,1,0,0,0,0,0,0.00427599026307888,0.00838998502749944
685,392.310656,2,0,0,0,0,0,0.00400067932007799,0.00670860761727836
686,392.327296,1,0,0,0,0,0,0.00425348957695127,0.00826179888386814
687,392.343968,2,0,0,0,0,0,0.00399566324355273,0.00661243061569734
688,392.36064,1,0,0,0,0,0,0.00423944456268053,0.0081882077722385
689,392.377312,2,0,0,0,0,0,0.0040029723836324,0.00660689632478211
690,392.393984,1,0,0,0,0,0,0.0042640949958904,0.00815036518841269
691,392.410656,2,0,0,0,0,0,0.00400770182721336,0.00663875589140225
692,392.427296,1,0,0,0,0,0,0.00425778907111578,0.00817983154815057
693,392.443968,2,0,0,0,0,0,0.00399594987649703,0.00659149005547753
694,392.46064,1,0,0,0,0,0,0.00425434947578417,0.00815709608276906
695,392.477312,2,0,0,0,0,0,0.00400110926949444,0.00660495184419027
696,392.493952,1,0,0,0,0,0,0.00423027230846291,0.00812224500754608
697,392.510624,2,0,0,0,0,0,0.00398735088816801,0.00656351945004106
698,392.527296,1,0,0,0,0,0,0.0042086315211682,0.00808260751855857
699,392.543968,2,0,0,0,0,0,0.00399451671177553,0.00651745021755746
700,392.56064,1,0,0,0,0,0,0.00421966688952378,0.00797401575627581
701,392.57728,2,0,0,0,0,0,0.0039841979257807,0.00642276897027787
702,392.593952,1,0,0,0,0,0,0.00420003253283918,0.00788890733652527
703,392.610624,2,0,0,0,0,0,0.00397817863395038,0.00636099431762941
704,392.627296,1,0,0,0,0,0,0.00417781847965587,0.00774935346020321
705,392.643968,2,0,0,0,0,0,0.00397875189983898,0.00621904723442508
706,392.66064,1,0,0,0,0,0,0.00418326450559758,0.00764330448023286
707,392.67728,2,0,0,0,0,0,0.00397488235509092,0.00614680230166672
708,392.693952,1,0,0,0,0,0,0.00418856721506715,0.00757300402806633
709,392.710624,2,0,0,0,0,0,0.00396957964562136,0.00617252927565106
710,392.727296,1,0,0,0,0,0,0.00416792964307749,0.00757076039661421
711,392.743968,2,0,0,0,0,0,0.00397488235509092,0.00615891791150818
712,392.76064,1,0,0,0,0,0,0.00418670410092919,0.00761668005366766
713,392.77728,2,0,0,0,0,0,0.00397488235509092,0.00615637512919578
714,392.793952,1,0,0,0,0,0,0.00417638531493436,0.00759828227576025
715,392.810624,2,0,0,0,0,0,0.00397387913978587,0.00615009296112983
716,392.827296,1,0,0,0,0,0,0.00418068480909888,0.00763238547383253
717,392.843936,2,0,0,0,0,0,0.00397387913978587,0.00620169648452867
718,392.86064,1,0,0,0,0,0,0.00418125807498748,0.00764913792200838
719,392.87728,2,0,0,0,0,0,0.00397230265859222,0.00625240255534665
720,392.893952,1,0,0,0,0,0,0.00419000037978865,0.00773873360466316
721,392.910624,2,0,0,0,0,0,0.00398032838103264,0.00629966839127138
722,392.927296,1,0,0,0,0,0,0.00419587635514682,0.00780514509564601
723,392.943936,2,0,0,0,0,0,0.00397975511514404,0.0064009309574772
724,392.960608,1,0,0,0,0,0,0.00422353643427184,0.00801215749096191
725,392.97728,2,0,0,0,0,0,0.00399322686352617,0.00661691787860159
726,392.993952,1,0,0,0,0,0,0.00442819235650259,0.00891544351358668
727,393.010592,2,0,0,0,0,0,0.00434607201796042,0.00901177009059784
728,393.027232,1,0,0,0,0,0,0.00508959787547662,0.0128984876428258
729,393.043904,2,0,0,0,0,0,0.00464918635655848,0.0113182232233804
730,393.060576,1,0,0,0,0,0,0.00508931124253232,0.0129354327740708
731,393.077248,2,0,0,0,0,0,0.00461980647976766,0.0111791180733488
732,393.09392,1,0,0,0,0,0,0.00501951612059508,0.0128422472810926
733,393.110592,2,0,0,0,0,0,0.004580107816982,0.011226832635564
734,393.127232,1,0,0,0,0,0,0.00504516976911,0.0129635529549374
735,393.143904,2,0,0,0,0,0,0.00460174860427671,0.0113466425551073
736,393.160576,1,0,0,0,0,0,0.00511138197924348,0.0129671427652608
737,393.177248,2,0,0,0,0,0,0.00466294473788492,0.0113342277944056
738,393.19392,1,0,0,0,0,0,0.00511195524513208,0.012992720163815
739,393.210592,2,0,0,0,0,0,0.00466509448496718,0.0113616000981215
740,393.227232,1,0,0,0,0,0,0.00509705033202844,0.0130402851506
741,393.243904,2,0,0,0,0,0,0.0046907481334821,0.0114161951301231
742,393.260576,1,0,0,0,0,0,0.00513488588067614,0.0130526999113018
743,393.277248,2,0,0,0,0,0,0.00468171919573662,0.011416045554693
744,393.293888,1,0,0,0,0,0,0.0051401885901457,0.0130564392970553
745,393.31056,2,0,0,0,0,0,0.00469533426059091,0.0114839527999773
746,393.327232,1,0,0,0,0,0,0.00516713208690998,0.0131183635251339
747,393.343904,2,0,0,0,0,0,0.00473302649276646,0.011492179448635
748,393.360576,1,0,0,0,0,0,0.00518003056940351,0.0131457358288498
749,393.377216,2,0,0,0,0,0,0.00470078028653262,0.0115325648147733
750,393.393888,1,0,0,0,0,0,0.00516426575746697,0.0131452871025594
751,393.41056,2,0,0,0,0,0,0.0047118156548882,0.0115375008039679
752,393.427232,1,0,0,0,0,0,0.00517415459404534,0.0132021257660132
753,393.443904,2,0,0,0,0,0,0.00471224560430465,0.0115852153661831
754,393.460576,1,0,0,0,0,0,0.00515624003502655,0.0132025744923036
755,393.477216,2,0,0,0,0,0,0.00471539856669196,0.0115505138663903
756,393.493888,1,0,0,0,0,0,0.00514477471725452,0.0132125960461231
757,393.51056,2,0,0,0,0,0,0.00471912479496787,0.0115651722585441
758,393.527232,1,0,0,0,0,0,0.00519120925423124,0.0132417632550007
759,393.543904,2,0,0,0,0,0,0.00471468198433121,0.0115807281032788
760,393.560576,1,0,0,0,0,0,0.00520310452141972,0.013189262279021
761,393.577216,2,0,0,0,0,0,0.00472729383388044,0.0115880572993558
762,393.593888,1,0,0,0,0,0,0.0051953654319236,0.0132386221709677
763,393.61056,2,0,0,0,0,0,0.004710669123111,0.0115838691873118
764,393.627232,1,0,0,0,0,0,0.00521070029444369,0.0132244125051043
765,393.643872,2,0,0,0,0,0,0.00471367876902616,0.0115713048511799
766,393.660544,1,0,0,0,0,0,0.00516870856810363,0.013194497419076
767,393.677216,2,0,0,0,0,0,0.00470407656539208,0.0115484198103683
768,393.693888,1,0,0,0,0,0,0.00517057168224158,0.0131877665247196
769,393.71056,2,0,0,0,0,0,0.00468831175345554,0.0115563473081658
770,393.727232,1,0,0,0,0,0,0.00518776965889963,0.0131953948716568
771,393.743872,2,0,0,0,0,0,0.00471468198433121,0.0115711552757498
772,393.760544,1,0,0,0,0,0,0.00517315137874029,0.0132094549620901
773,393.777216,2,0,0,0,0,0,0.00472571735268679,0.0115810272541391
774,393.793888,1,0,0,0,0,0,0.00518733970948318,0.0131916554859033
775,393.81056,2,0,0,0,0,0,0.00470808942661229,0.0115542532521438
776,393.827232,1,0,0,0,0,0,0.00518518996240092,0.0131935999664951
777,393.843872,2,0,0,0,0,0,0.00471310550313756,0.0115602362693495
778,393.860544,1,0,0,0,0,0,0.0051774508729048,0.0132154379792958
779,393.877216,2,0,0,0,0,0,0.00470823274308444,0.0115303211833211
780,393.893888,1,0,0,0,0,0,0.00514262497017226,0.0131701166239629
781,393.91056,2,0,0,0,0,0,0.00474176879756763,0.0115663688619853
782,393.9272,1,0,0,0,0,0,0.00518218031648577,0.0132196260913397
783,393.943872,2,0,0,0,0,0,0.0047109557560553,0.0116000233337671
784,393.960544,1,0,0,0,0,0,0.00516240264332901,0.01318821525101
785,393.977216,2,0,0,0,0,0,0.00470264340067058,0.011563975655103
786,393.993856,1,0,0,0,0,0,0.00518261026590222,0.0132037710957447
787,394.01056,2,0,0,0,0,0,0.00470823274308444,0.0115856640924735
788,394.0272,1,0,0,0,0,0,0.0051780241387934,0.0131925529384841
789,394.043872,2,0,0,0,0,0,0.00470020702064402,0.0115780357455363
790,394.060544,1,0,0,0,0,0,0.00516053952919106,0.0132205235439206
791,394.077216,2,0,0,0,0,0,0.0047118156548882,0.0115585909396179
792,394.093856,1,0,0,0,0,0,0.00516483902335557,0.0131919546367635
793,394.110528,2,0,0,0,0,0,0.0047109557560553,0.0115581422133275
794,394.1272,1,0,0,0,0,0,0.00514606456550387,0.01318821525101
795,394.143872,2,0,0,0,0,0,0.00470751616072369,0.011510128500252
796,394.160544,1,0,0,0,0,0,0.00517386796110104,0.0131891127035909
797,394.177216,2,0,0,0,0,0,0.00471654509846917,0.0115882068747859
798,394.193856,1,0,0,0,0,0,0.00516584223866062,0.013161740399875
799,394.210528,2,0,0,0,0,0,0.00467899618276576,0.0115603858447796
800,394.2272,1,0,0,0,0,0,0.00513588909598119,0.0132242629296741
801,394.243872,2,0,0,0,0,0,0.00471138570547175,0.0115614328727906
802,394.260544,1,0,0,0,0,0,0.00519149588717554,0.0131983863802596
803,394.277184,2,0,0,0,0,0,0.0047100958572224,0.0115716040020402
804,394.293856,1,0,0,0,0,0,0.0051765909740719,0.0131880656755799
805,394.310528,2,0,0,0,0,0,0.00468730853815049,0.0115669671637058
806,394.3272,1,0,0,0,0,0,0.00516154274449611,0.0131838775635359
807,394.343872,2,0,0,0,0,0,0.00468501547459608,0.0115487189612286
808,394.360512,1,0,0,0,0,0,0.00516096947860751,0.0132455026407542
809,394.377184,2,0,0,0,0,0,0.00470565304658574,0.0115780357455363
810,394.393856,1,0,0,0,0,0,0.00515767319974805,0.0132088566603695
811,394.410528,2,0,0,0,0,0,0.00471281887019325,0.0115944890428519
812,394.4272,1,0,0,0,0,0,0.00515437692088859,0.0132179807616082
813,394.443872,2,0,0,0,0,0,0.00470579636305789,0.0115861128187639
814,394.460512,1,0,0,0,0,0,0.0051765909740719,0.0132133439232738
815,394.477184,2,0,0,0,0,0,0.00469203798173145,0.0115889547519366
816,394.493856,1,0,0,0,0,0,0.00516784866927073,0.0132025744923036
817,394.510528,2,0,0,0,0,0,0.0046930411970365,0.0115714544266101
818,394.5272,1,0,0,0,0,0,0.00516670213749352,0.0132184294878986
819,394.54384,2,0,0,0,0,0,0.00468960160170489,0.0115633773533824
820,394.560512,1,0,0,0,0,0,0.00517343801168459,0.0131910571841827
821,394.577184,2,0,0,0,0,0,0.00470350329950348,0.0115841683381721
822,394.593856,1,0,0,0,0,0,0.00517472785993394,0.0132094549620901
823,394.610528,2,0,0,0,0,0,0.00469920380533897,0.0115923949868299
824,394.627168,1,0,0,0,0,0,0.00516240264332901,0.0132124464706929
825,394.64384,2,0,0,0,0,0,0.00470307335008703,0.0116040618703809
826,394.660512,1,0,0,0,0,0,0.00518590654476168,0.0132208226947809
827,394.677184,2,0,0,0,0,0,0.00470937927486165,0.0116022669652192
828,394.693856,1,0,0,0,0,0,0.00516655882102137,0.0131946469945061
829,394.710528,2,0,0,0,0,0,0.0047098092242781,0.0115684629180072
830,394.727168,1,0,0,0,0,0,0.00516870856810363,0.0132151388284355
831,394.74384,2,0,0,0,0,0,0.00470651294541864,0.0115820742821501
832,394.760512,1,0,0,0,0,0,0.00518046051881996,0.0132380238692471
833,394.777184,2,0,0,0,0,0,0.00470765947719584,0.011574595510643
834,394.793856,1,0,0,0,0,0,0.00516168606096826,0.013220972270211
835,394.810528,2,0,0,0,0,0,0.00470078028653262,0.0115810272541391
836,394.827168,1,0,0,0,0,0,0.005118547802851,0.0131961427488075
837,394.84384,2,0,0,0,0,0,0.00470823274308444,0.0115367529268172
838,394.860512,1,0,0,0,0,0,0.00514190838781151,0.0132048181237557
839,394.877184,2,0,0,0,0,0,0.004710669123111,0.0115389965582694
840,394.893824,1,0,0,0,0,0,0.0051592496809417,0.0131973393522486
841,394.910496,2,0,0,0,0,0,0.00470378993244778,0.0115455778771956
842,394.927168,1,0,0,0,0,0,0.00514678114786462,0.0131683217188012
843,394.94384,2,0,0,0,0,0,0.00470393324891993,0.0115457274526257
844,394.960512,1,0,0,0,0,0,0.00514291160311656,0.0131772962446097
845,394.977152,2,0,0,0,0,0,0.00469748400767316,0.0115398940108502
846,394.993824,1,0,0,0,0,0,0.00518017388587566,0.0131886639773004
847,395.010496,2,0,0,0,0,0,0.00471410871844261,0.0115285262781594
848,395.027168,1,0,0,0,0,0,0.00514434476783806,0.0131612916735845
849,395.04384,2,0,0,0,0,0,0.00470780279366799,0.0115725014546211
850,395.060512,1,0,0,0,0,0,0.00515982294683031,0.013194497419076
851,395.077152,2,0,0,0,0,0,0.00470006370417187,0.0115508130172505
852,395.093824,1,0,0,0,0,0,0.00514205170428366,0.0131717619536944
853,395.110496,2,0,0,0,0,0,0.00469820059003392,0.0115419880668722
854,395.127168,1,0,0,0,0,0,0.00517214816343524,0.0131832792618153
855,395.14384,2,0,0,0,0,0,0.00470264340067058,0.011546026603486
856,395.160512,1,0,0,0,0,0,0.00515108064202913,0.0131602446455735
857,395.177152,2,0,0,0,0,0,0.00470178350183768,0.0115285262781594
858,395.193824,1,0,0,0,0,0,0.00514606456550387,0.0131648814839079
859,395.210496,2,0,0,0,0,0,0.00472170449146658,0.0115273296747183
860,395.227168,1,0,0,0,0,0,0.00512958317120657,0.0131548599300884
861,395.243808,2,0,0,0,0,0,0.00468558874048468,0.0115156627911673
862,395.260512,1,0,0,0,0,0,0.00512886658884582,0.013157552287831
863,395.277152,2,0,0,0,0,0,0.00471195897136035,0.0115189534506304
864,395.293824,1,0,0,0,0,0,0.00514620788197602,0.0131298808332548
865,395.310496,2,0,0,0,0,0,0.00470436319833638,0.0115108763774027
866,395.327168,1,0,0,0,0,0,0.00516111279507966,0.0131717619536944
867,395.343808,2,0,0,0,0,0,0.00469705405825671,0.0115282271272992
868,395.36048,1,0,0,0,0,0,0.00515996626330246,0.0131828305355249
869,395.377152,2,0,0,0,0,0,0.00469504762764661,0.0115057908127779
870,395.393824,1,0,0,0,0,0,0.00513158960181668,0.0131535137512172
871,395.410496,2,0,0,0,0,0,0.00468716522167834,0.0115219449592332
872,395.427136,1,0,0,0,0,0,0.00516397912452267,0.0131772962446097
873,395.443808,2,0,0,0,0,0,0.00469676742531241,0.011500555672723
874,395.46048,1,0,0,0,0,0,0.00515495018677719,0.0131443896499785
875,395.477152,2,0,0,0,0,0,0.00469820059003392,0.0115155132157371
876,395.493824,1,0,0,0,0,0,0.0051378955265913,0.0131282355035232
877,395.510496,2,0,0,0,0,0,0.00470450651480853,0.0115388469828392
878,395.527136,1,0,0,0,0,0,0.00514979079377978,0.0131372100293317
879,395.543808,2,0,0,0,0,0,0.00470966590780595,0.0115262826467073
880,395.56048,1,0,0,0,0,0,0.0051575298832759,0.0131695183222423
881,395.577152,2,0,0,0,0,0,0.00469375777939725,0.0114948718063776
882,395.593824,1,0,0,0,0,0,0.0051572432503316,0.0131580010141214
883,395.610464,2,0,0,0,0,0,0.0047092359583895,0.0115674158899962
884,395.627136,1,0,0,0,0,0,0.00515767319974805,0.0131506718180445
885,395.643808,2,0,0,0,0,0,0.00470479314775283,0.011533312691924
886,395.66048,1,0,0,0,0,0,0.00517286474579599,0.0131831296863852
887,395.677152,2,0,0,0,0,0,0.00470522309716929,0.0115071369916492
888,395.693792,1,0,0,0,0,0,0.00514706778080892,0.0131271884755123
889,395.710464,2,0,0,0,0,0,0.00469375777939725,0.0115033976058957
890,395.727136,1,0,0,0,0,0,0.00516971178340868,0.0131621891261654
891,395.743808,2,0,0,0,0,0,0.00470135355242122,0.0114760253021798
892,395.76048,1,0,0,0,0,0,0.00516612887160492,0.0131656293610586
893,395.77712,2,0,0,0,0,0,0.0046904615005378,0.0115134191597151
894,395.793792,1,0,0,0,0,0,0.00514964747730763,0.0131349663978796
895,395.810464,2,0,0,0,0,0,0.0047123889207768,0.0115186542997701
896,395.827136,1,0,0,0,0,0,0.00514592124903172,0.0131529154494966
897,395.843808,2,0,0,0,0,0,0.00467641648626706,0.0115050429356272
898,395.86048,1,0,0,0,0,0,0.00518117710118071,0.0131295816823945
899,395.87712,2,0,0,0,0,0,0.00470636962894649,0.0115022010024545
900,395.893792,1,0,0,0,0,0,0.00516813530221503,0.0131443896499785
901,395.910464,2,0,0,0,0,0,0.00470493646422498,0.0115238894398251
902,395.927136,1,0,0,0,0,0,0.0051589630479974,0.0131717619536944
903,395.943808,2,0,0,0,0,0,0.0047126755537211,0.0115189534506304
904,395.96048,1,0,0,0,0,0,0.00516627218807707,0.0131461845551402
905,395.97712,2,0,0,0,0,0,0.00468931496876059,0.0114888887891719
906,395.993792,1,0,0,0,0,0,0.00516111279507966,0.0131399023870743
907,396.010464,2,0,0,0,0,0,0.00469891717239467,0.011477371481051
908,396.027136,1,0,0,0,0,0,0.00513746557717485,0.013137509180192
909,396.043776,2,0,0,0,0,0,0.00470479314775283,0.0115029488796052
910,396.06048,1,0,0,0,0,0,0.00513531583009259,0.0131439409236881
911,396.07712,2,0,0,0,0,0,0.00471382208549831,0.0115258339204169
912,396.093792,1,0,0,0,0,0,0.00515036405966838,0.0131358638504605
913,396.110464,2,0,0,0,0,0,0.00470149686889338,0.0114999573710024
914,396.127136,1,0,0,0,0,0,0.00515022074319623,0.0131150728656708
915,396.143776,2,0,0,0,0,0,0.00468802512051124,0.011511175528263
916,396.160448,1,0,0,0,0,0,0.00516985509988083,0.0131264405983616
917,396.17712,2,0,0,0,0,0,0.0047109557560553,0.0115214962329428
918,396.193792,1,0,0,0,0,0,0.00515480687030504,0.0131445392254087
919,396.210464,2,0,0,0,0,0,0.00469920380533897,0.0115234407135346
920,396.227104,1,0,0,0,0,0,0.00516068284566321,0.0131584497404118
921,396.243776,2,0,0,0,0,0,0.00470207013478198,0.0115364537759569
922,396.260448,1,0,0,0,0,0,0.00515093732555698,0.0131382570573427
923,396.27712,2,0,0,0,0,0,0.00470880600897304,0.0114858972805691
924,396.293792,1,0,0,0,0,0,0.00515050737614053,0.0131167181954023
925,396.310464,2,0,0,0,0,0,0.00470235676772628,0.0114766236039003
926,396.327104,1,0,0,0,0,0,0.00515036405966838,0.0131366117276112
927,396.343776,2,0,0,0,0,0,0.00469203798173145,0.011515363640307
928,396.360448,1,0,0,0,0,0,0.0051569566173873,0.0131490264883129
929,396.37712,2,0,0,0,0,0,0.00469318451350865,0.0114998077955723
930,396.39376,1,0,0,0,0,0,0.00513560246303689,0.0131306287104055
931,396.410432,2,0,0,0,0,0,0.00468859838639984,0.011470939737555
932,396.427104,1,0,0,0,0,0,0.0051572432503316,0.0131405006887949
933,396.443776,2,0,0,0,0,0,0.00470436319833638,0.0114986111921311
934,396.460448,1,0,0,0,0,0,0.0051378955265913,0.0131511205443349
935,396.47712,2,0,0,0,0,0,0.00468587537342898,0.011509081472241
936,396.49376,1,0,0,0,0,0,0.00513058638651163,0.0131179147988435
